cell_id	coords
3140	[[5207, 4262], [5206, 4262], [5208, 4259], [5209, 4253], [5210, 4252], [5210, 4245], [5211, 4244], [5211, 4240], [5212, 4239], [5213, 4233], [5215, 4229], [5218, 4226], [5218, 4225], [5224, 4219], [5225, 4219], [5226, 4218], [5226, 4217], [5230, 4213], [5230, 4212], [5236, 4207], [5237, 4210], [5237, 4213], [5238, 4214], [5239, 4219], [5241, 4222], [5241, 4224], [5243, 4227], [5243, 4229], [5245, 4232], [5245, 4234], [5247, 4236], [5247, 4238], [5248, 4239], [5248, 4253], [5247, 4254], [5247, 4257], [5246, 4258], [5245, 4268], [5245, 4268], [5244, 4267], [5237, 4267], [5236, 4266], [5233, 4266], [5229, 4264], [5221, 4264], [5220, 4265], [5218, 4265], [5218, 4264], [5222, 4263], [5222, 4262], [5220, 4259], [5212, 4259], [5211, 4260], [5209, 4260], [5207, 4262]]
3141	[[4779, 4270], [4778, 4268], [4777, 4267], [4777, 4264], [4776, 4263], [4777, 4261], [4779, 4262], [4784, 4258], [4788, 4256], [4790, 4256], [4791, 4255], [4796, 4256], [4795, 4260], [4792, 4263], [4791, 4266], [4788, 4269], [4786, 4269], [4785, 4270], [4779, 4270]]
3142	[[4437, 4291], [4426, 4291], [4422, 4289], [4417, 4289], [4415, 4288], [4415, 4286], [4413, 4283], [4413, 4280], [4412, 4279], [4412, 4274], [4413, 4273], [4414, 4265], [4415, 4263], [4420, 4258], [4421, 4258], [4427, 4253], [4439, 4266], [4440, 4266], [4446, 4271], [4451, 4273], [4452, 4275], [4451, 4279], [4449, 4281], [4447, 4285], [4444, 4288], [4442, 4288], [4440, 4290], [4438, 4290], [4437, 4291]]
3143	[[6312, 4306], [6308, 4304], [6301, 4298], [6298, 4292], [6298, 4287], [6303, 4277], [6303, 4275], [6305, 4273], [6306, 4269], [6308, 4267], [6308, 4266], [6310, 4264], [6318, 4260], [6321, 4260], [6322, 4259], [6327, 4259], [6328, 4260], [6333, 4261], [6335, 4262], [6345, 4272], [6348, 4273], [6348, 4275], [6338, 4285], [6338, 4286], [6337, 4287], [6336, 4287], [6334, 4289], [6332, 4289], [6326, 4295], [6326, 4301], [6327, 4302], [6327, 4304], [6323, 4305], [6322, 4306], [6312, 4306]]
3144	[[5579, 4323], [5573, 4324], [5567, 4321], [5558, 4319], [5552, 4314], [5548, 4306], [5548, 4303], [5547, 4302], [5547, 4291], [5548, 4290], [5548, 4287], [5550, 4284], [5552, 4284], [5558, 4278], [5560, 4274], [5558, 4272], [5562, 4268], [5563, 4271], [5565, 4272], [5569, 4272], [5573, 4275], [5577, 4277], [5579, 4277], [5583, 4286], [5583, 4288], [5585, 4290], [5586, 4293], [5593, 4300], [5591, 4301], [5589, 4305], [5589, 4309], [5588, 4310], [5588, 4312], [5586, 4316], [5584, 4318], [5584, 4319], [5579, 4323]]
3145	[[2554, 4332], [2549, 4329], [2549, 4324], [2548, 4323], [2548, 4316], [2549, 4315], [2549, 4313], [2551, 4309], [2560, 4301], [2562, 4301], [2566, 4299], [2568, 4299], [2569, 4300], [2573, 4301], [2575, 4304], [2577, 4308], [2577, 4314], [2574, 4320], [2565, 4329], [2561, 4330], [2560, 4331], [2554, 4332]]
3146	[[4350, 4344], [4347, 4344], [4346, 4345], [4341, 4345], [4340, 4344], [4337, 4344], [4335, 4343], [4333, 4341], [4332, 4341], [4319, 4328], [4320, 4327], [4320, 4324], [4325, 4317], [4325, 4316], [4330, 4311], [4330, 4310], [4336, 4303], [4337, 4304], [4339, 4304], [4343, 4309], [4346, 4316], [4349, 4319], [4351, 4324], [4355, 4328], [4360, 4337], [4360, 4338], [4359, 4338], [4356, 4341], [4350, 4344]]
3147	[[4357, 4328], [4356, 4325], [4355, 4324], [4355, 4317], [4354, 4316], [4355, 4315], [4355, 4309], [4369, 4287], [4369, 4290], [4370, 4291], [4370, 4295], [4371, 4296], [4370, 4298], [4368, 4298], [4366, 4300], [4365, 4299], [4363, 4301], [4363, 4302], [4359, 4305], [4358, 4307], [4358, 4309], [4357, 4310], [4358, 4314], [4357, 4315], [4360, 4315], [4360, 4317], [4358, 4319], [4359, 4321], [4358, 4322], [4357, 4328]]
3148	[[1893, 4350], [1890, 4350], [1889, 4351], [1883, 4351], [1878, 4348], [1876, 4348], [1869, 4343], [1866, 4337], [1866, 4329], [1867, 4327], [1872, 4322], [1874, 4322], [1875, 4321], [1882, 4321], [1883, 4322], [1886, 4322], [1887, 4323], [1889, 4323], [1894, 4329], [1898, 4336], [1898, 4343], [1896, 4347], [1893, 4350]]
3149	[[4780, 4365], [4772, 4365], [4762, 4360], [4757, 4356], [4755, 4352], [4755, 4350], [4754, 4349], [4754, 4344], [4753, 4343], [4754, 4341], [4754, 4334], [4756, 4330], [4756, 4327], [4759, 4326], [4760, 4325], [4763, 4325], [4767, 4323], [4771, 4319], [4775, 4318], [4776, 4317], [4781, 4317], [4787, 4321], [4789, 4321], [4795, 4324], [4797, 4324], [4798, 4326], [4798, 4329], [4797, 4330], [4798, 4331], [4799, 4341], [4800, 4342], [4798, 4344], [4797, 4350], [4794, 4356], [4786, 4363], [4784, 4364], [4781, 4364], [4780, 4365]]
3150	[[4874, 4332], [4874, 4330], [4878, 4330], [4880, 4328], [4880, 4327], [4882, 4325], [4882, 4323], [4881, 4322], [4882, 4321], [4883, 4323], [4883, 4325], [4880, 4329], [4880, 4330], [4877, 4332], [4874, 4332]]
3151	[[4872, 4336], [4871, 4335], [4869, 4334], [4873, 4330], [4874, 4332], [4877, 4332], [4879, 4331], [4882, 4327], [4883, 4325], [4883, 4323], [4882, 4322], [4884, 4321], [4885, 4324], [4884, 4330], [4883, 4330], [4880, 4334], [4876, 4336], [4874, 4335], [4872, 4336]]
3152	[[5129, 4361], [5123, 4361], [5122, 4362], [5120, 4362], [5119, 4363], [5115, 4363], [5114, 4364], [5104, 4364], [5103, 4363], [5099, 4362], [5094, 4357], [5093, 4353], [5092, 4352], [5092, 4343], [5093, 4342], [5093, 4340], [5100, 4330], [5104, 4321], [5106, 4319], [5120, 4320], [5128, 4325], [5130, 4325], [5131, 4326], [5133, 4327], [5134, 4331], [5135, 4332], [5135, 4335], [5136, 4336], [5136, 4340], [5137, 4341], [5131, 4353], [5131, 4355], [5130, 4356], [5130, 4360], [5129, 4361]]
3153	[[2450, 4395], [2444, 4401], [2443, 4401], [2441, 4403], [2431, 4403], [2427, 4401], [2425, 4399], [2422, 4398], [2420, 4396], [2419, 4396], [2418, 4395], [2417, 4393], [2416, 4393], [2406, 4383], [2406, 4381], [2404, 4377], [2404, 4372], [2406, 4369], [2407, 4365], [2410, 4362], [2415, 4362], [2416, 4363], [2421, 4363], [2422, 4364], [2424, 4364], [2428, 4367], [2431, 4368], [2434, 4371], [2435, 4371], [2438, 4374], [2439, 4374], [2444, 4378], [2447, 4379], [2451, 4384], [2452, 4386], [2452, 4390], [2451, 4391], [2450, 4395]]
3154	[[1854, 4403], [1848, 4403], [1847, 4402], [1844, 4402], [1842, 4401], [1834, 4394], [1834, 4393], [1832, 4391], [1832, 4389], [1830, 4386], [1830, 4383], [1829, 4382], [1829, 4374], [1832, 4370], [1832, 4369], [1837, 4365], [1844, 4365], [1845, 4366], [1847, 4366], [1853, 4369], [1859, 4375], [1859, 4376], [1862, 4380], [1862, 4382], [1863, 4383], [1863, 4393], [1860, 4397], [1860, 4398], [1854, 4403]]
3155	[[2392, 4445], [2389, 4448], [2383, 4451], [2375, 4447], [2369, 4446], [2366, 4442], [2361, 4436], [2357, 4434], [2355, 4434], [2353, 4433], [2352, 4431], [2352, 4425], [2355, 4422], [2357, 4422], [2361, 4420], [2366, 4420], [2367, 4421], [2373, 4421], [2374, 4422], [2377, 4422], [2378, 4423], [2383, 4424], [2386, 4426], [2388, 4426], [2391, 4429], [2391, 4430], [2394, 4434], [2394, 4441], [2392, 4445]]
3156	[[3820, 2508], [3818, 2510], [3813, 2512], [3811, 2514], [3807, 2515], [3806, 2516], [3804, 2516], [3797, 2520], [3794, 2520], [3793, 2521], [3788, 2521], [3787, 2520], [3784, 2520], [3780, 2517], [3780, 2506], [3779, 2505], [3779, 2502], [3778, 2501], [3780, 2500], [3819, 2500], [3820, 2501], [3820, 2508]]
3157	[[1685, 2579], [1679, 2579], [1673, 2576], [1669, 2572], [1668, 2568], [1667, 2567], [1667, 2559], [1668, 2558], [1668, 2555], [1669, 2554], [1670, 2549], [1672, 2545], [1679, 2538], [1681, 2537], [1689, 2537], [1690, 2538], [1692, 2538], [1696, 2543], [1697, 2547], [1698, 2548], [1698, 2556], [1699, 2557], [1698, 2559], [1698, 2566], [1697, 2567], [1696, 2571], [1692, 2576], [1688, 2578], [1686, 2578], [1685, 2579]]
3158	[[1350, 2574], [1345, 2574], [1343, 2572], [1334, 2568], [1331, 2566], [1327, 2559], [1327, 2551], [1328, 2550], [1328, 2548], [1329, 2547], [1330, 2543], [1332, 2541], [1333, 2538], [1341, 2530], [1345, 2528], [1353, 2528], [1355, 2529], [1358, 2533], [1360, 2537], [1361, 2542], [1362, 2543], [1362, 2545], [1358, 2552], [1358, 2555], [1357, 2556], [1357, 2559], [1356, 2560], [1354, 2568], [1352, 2572], [1350, 2574]]
3159	[[1948, 2593], [1943, 2590], [1941, 2586], [1941, 2584], [1940, 2583], [1940, 2564], [1941, 2563], [1941, 2560], [1942, 2559], [1942, 2545], [1943, 2544], [1943, 2541], [1949, 2534], [1951, 2533], [1954, 2533], [1955, 2532], [1959, 2532], [1961, 2533], [1965, 2539], [1965, 2546], [1966, 2547], [1966, 2551], [1965, 2552], [1965, 2563], [1964, 2564], [1964, 2569], [1963, 2570], [1963, 2573], [1962, 2574], [1962, 2578], [1961, 2579], [1961, 2581], [1960, 2582], [1960, 2584], [1958, 2587], [1957, 2591], [1954, 2593], [1948, 2593]]
3160	[[2680, 2589], [2670, 2589], [2662, 2585], [2658, 2582], [2656, 2578], [2656, 2568], [2661, 2559], [2665, 2556], [2667, 2556], [2673, 2553], [2683, 2553], [2684, 2557], [2687, 2560], [2690, 2566], [2690, 2568], [2691, 2569], [2691, 2579], [2689, 2583], [2686, 2586], [2680, 2589]]
3161	[[1349, 2657], [1347, 2655], [1343, 2655], [1339, 2652], [1338, 2649], [1336, 2647], [1331, 2637], [1332, 2636], [1332, 2632], [1333, 2631], [1333, 2626], [1338, 2616], [1347, 2610], [1352, 2610], [1363, 2616], [1367, 2622], [1368, 2624], [1368, 2627], [1369, 2628], [1369, 2638], [1349, 2657]]
3162	[[6093, 2640], [6091, 2639], [6093, 2636], [6093, 2634], [6100, 2624], [6100, 2623], [6108, 2616], [6110, 2615], [6113, 2615], [6115, 2618], [6119, 2626], [6119, 2636], [6120, 2637], [6120, 2640], [6117, 2642], [6111, 2642], [6108, 2640], [6101, 2640], [6100, 2641], [6096, 2641], [6095, 2640], [6093, 2640]]
3163	[[6108, 2681], [6106, 2681], [6105, 2682], [6096, 2682], [6095, 2681], [6091, 2680], [6086, 2675], [6086, 2672], [6085, 2671], [6085, 2659], [6086, 2658], [6086, 2654], [6087, 2653], [6088, 2645], [6091, 2639], [6095, 2640], [6096, 2641], [6100, 2641], [6101, 2640], [6108, 2640], [6111, 2642], [6117, 2642], [6120, 2640], [6120, 2641], [6120, 2657], [6119, 2658], [6119, 2665], [6118, 2666], [6118, 2668], [6115, 2674], [6111, 2678], [6111, 2679], [6108, 2681]]
3164	[[5102, 2709], [5098, 2707], [5094, 2699], [5094, 2694], [5095, 2693], [5095, 2690], [5096, 2689], [5097, 2684], [5099, 2682], [5102, 2676], [5105, 2673], [5109, 2671], [5115, 2671], [5118, 2674], [5118, 2675], [5121, 2679], [5121, 2682], [5122, 2683], [5122, 2694], [5121, 2695], [5121, 2697], [5118, 2703], [5115, 2707], [5111, 2709], [5102, 2709]]
3165	[[6036, 2705], [6030, 2705], [6026, 2703], [6021, 2698], [6017, 2690], [6017, 2678], [6018, 2677], [6019, 2669], [6022, 2663], [6028, 2658], [6036, 2658], [6040, 2660], [6043, 2665], [6047, 2673], [6047, 2676], [6048, 2677], [6048, 2685], [6047, 2686], [6047, 2690], [6041, 2701], [6036, 2705]]
3166	[[2976, 2732], [2975, 2731], [2973, 2731], [2969, 2729], [2964, 2725], [2963, 2717], [2964, 2716], [2965, 2710], [2967, 2708], [2968, 2705], [2970, 2703], [2971, 2700], [2973, 2698], [2975, 2694], [2979, 2690], [2983, 2688], [2985, 2688], [2986, 2687], [2988, 2688], [2991, 2688], [2997, 2693], [3000, 2699], [3000, 2709], [3001, 2711], [3000, 2712], [3000, 2718], [2999, 2719], [2999, 2721], [2995, 2727], [2988, 2731], [2985, 2731], [2984, 2732], [2976, 2732]]
3167	[[6296, 2775], [6292, 2772], [6291, 2772], [6287, 2769], [6287, 2767], [6284, 2762], [6284, 2760], [6283, 2759], [6283, 2745], [6284, 2744], [6286, 2736], [6293, 2728], [6295, 2722], [6299, 2718], [6299, 2717], [6304, 2713], [6313, 2713], [6317, 2718], [6319, 2722], [6319, 2724], [6320, 2725], [6320, 2731], [6321, 2732], [6321, 2741], [6320, 2742], [6320, 2748], [6319, 2749], [6318, 2754], [6316, 2757], [6315, 2763], [6314, 2764], [6313, 2768], [6309, 2772], [6303, 2775], [6296, 2775]]
3168	[[1309, 2752], [1307, 2752], [1305, 2751], [1305, 2747], [1300, 2735], [1300, 2710], [1305, 2709], [1308, 2707], [1310, 2707], [1311, 2708], [1315, 2708], [1319, 2710], [1321, 2713], [1321, 2715], [1323, 2718], [1323, 2720], [1325, 2724], [1325, 2734], [1324, 2735], [1324, 2740], [1322, 2744], [1319, 2747], [1315, 2749], [1313, 2749], [1309, 2752]]
3169	[[5241, 2845], [5235, 2845], [5233, 2844], [5231, 2843], [5228, 2836], [5226, 2833], [5222, 2831], [5214, 2823], [5214, 2821], [5213, 2820], [5213, 2813], [5215, 2810], [5215, 2808], [5218, 2804], [5218, 2803], [5223, 2798], [5225, 2797], [5228, 2797], [5229, 2796], [5233, 2796], [5234, 2797], [5241, 2797], [5245, 2799], [5247, 2802], [5247, 2803], [5250, 2807], [5250, 2809], [5251, 2810], [5251, 2821], [5250, 2822], [5250, 2826], [5249, 2827], [5249, 2830], [5248, 2831], [5247, 2836], [5244, 2842], [5241, 2845]]
3170	[[5908, 2880], [5907, 2879], [5906, 2877], [5905, 2877], [5898, 2871], [5897, 2867], [5896, 2866], [5896, 2858], [5897, 2857], [5898, 2852], [5903, 2847], [5904, 2847], [5906, 2845], [5914, 2844], [5915, 2845], [5918, 2845], [5920, 2846], [5925, 2852], [5927, 2856], [5927, 2859], [5928, 2860], [5928, 2862], [5927, 2863], [5927, 2866], [5928, 2867], [5927, 2868], [5922, 2869], [5916, 2872], [5908, 2880]]
3171	[[4257, 2884], [4250, 2884], [4249, 2883], [4245, 2882], [4242, 2880], [4240, 2876], [4240, 2868], [4241, 2867], [4241, 2864], [4242, 2863], [4243, 2857], [4245, 2853], [4248, 2850], [4254, 2847], [4263, 2847], [4266, 2852], [4266, 2855], [4267, 2856], [4267, 2864], [4268, 2866], [4267, 2867], [4267, 2872], [4266, 2873], [4265, 2878], [4260, 2883], [4258, 2883], [4257, 2884]]
3172	[[2972, 2936], [2963, 2936], [2962, 2935], [2960, 2935], [2958, 2933], [2957, 2933], [2956, 2932], [2952, 2928], [2950, 2924], [2950, 2922], [2949, 2921], [2949, 2918], [2948, 2917], [2948, 2914], [2949, 2913], [2949, 2907], [2950, 2906], [2950, 2904], [2952, 2901], [2953, 2897], [2959, 2891], [2961, 2891], [2962, 2890], [2964, 2890], [2968, 2888], [2983, 2888], [2984, 2889], [2990, 2890], [2995, 2896], [2996, 2900], [2997, 2901], [2997, 2911], [2996, 2912], [2996, 2914], [2991, 2923], [2986, 2929], [2985, 2929], [2980, 2933], [2976, 2934], [2975, 2935], [2973, 2935], [2972, 2936]]
3173	[[1549, 2916], [1546, 2912], [1542, 2908], [1540, 2907], [1532, 2907], [1536, 2906], [1539, 2903], [1542, 2902], [1545, 2899], [1546, 2899], [1550, 2892], [1551, 2888], [1553, 2886], [1555, 2881], [1558, 2878], [1573, 2878], [1573, 2889], [1572, 2891], [1565, 2899], [1564, 2899], [1558, 2905], [1555, 2906], [1550, 2911], [1549, 2916]]
3174	[[1506, 2995], [1503, 2994], [1503, 2992], [1499, 2984], [1499, 2980], [1500, 2979], [1500, 2968], [1512, 2955], [1518, 2956], [1519, 2957], [1535, 2957], [1536, 2960], [1535, 2960], [1533, 2963], [1533, 2966], [1530, 2970], [1530, 2972], [1528, 2975], [1528, 2979], [1527, 2981], [1521, 2986], [1520, 2986], [1515, 2991], [1506, 2995]]
3175	[[2819, 2995], [2817, 2995], [2816, 2994], [2812, 2993], [2800, 2982], [2798, 2978], [2798, 2973], [2797, 2972], [2797, 2965], [2798, 2964], [2798, 2961], [2803, 2952], [2807, 2948], [2809, 2948], [2810, 2947], [2816, 2948], [2820, 2952], [2822, 2956], [2822, 2958], [2823, 2959], [2823, 2963], [2824, 2964], [2825, 2971], [2827, 2975], [2827, 2983], [2826, 2984], [2825, 2989], [2824, 2991], [2819, 2995]]
3176	[[3138, 2977], [3137, 2976], [3134, 2976], [3130, 2973], [3127, 2972], [3122, 2968], [3121, 2966], [3121, 2963], [3120, 2962], [3120, 2944], [3130, 2934], [3133, 2933], [3135, 2931], [3138, 2931], [3144, 2928], [3151, 2927], [3157, 2930], [3158, 2932], [3158, 2934], [3159, 2935], [3159, 2937], [3160, 2938], [3160, 2940], [3162, 2944], [3162, 2952], [3161, 2953], [3161, 2956], [3157, 2961], [3157, 2962], [3154, 2965], [3154, 2966], [3151, 2969], [3149, 2973], [3147, 2975], [3138, 2977]]
3177	[[3545, 3018], [3541, 3020], [3539, 3020], [3538, 3021], [3533, 3021], [3532, 3020], [3529, 3020], [3528, 3019], [3524, 3018], [3522, 3016], [3515, 3013], [3513, 3011], [3507, 3008], [3503, 3004], [3503, 3002], [3501, 2999], [3501, 2992], [3502, 2991], [3502, 2989], [3504, 2985], [3511, 2979], [3513, 2979], [3517, 2977], [3520, 2977], [3521, 2976], [3529, 2976], [3530, 2977], [3533, 2977], [3536, 2979], [3539, 2979], [3543, 2982], [3549, 2985], [3553, 2993], [3553, 2996], [3554, 2997], [3554, 3005], [3549, 3015], [3545, 3018]]
3178	[[3400, 3005], [3396, 3000], [3396, 2991], [3395, 2990], [3396, 2988], [3396, 2982], [3397, 2981], [3397, 2979], [3398, 2978], [3399, 2974], [3405, 2968], [3410, 2968], [3412, 2971], [3413, 2976], [3416, 2982], [3421, 2989], [3421, 2993], [3417, 2997], [3411, 3000], [3409, 3002], [3405, 3004], [3400, 3005]]
3179	[[4986, 3047], [4981, 3039], [4981, 3037], [4979, 3034], [4979, 3031], [4978, 3030], [4979, 3028], [4979, 3021], [4980, 3020], [4980, 3016], [4981, 3015], [4980, 3014], [4982, 3012], [4985, 3012], [4986, 3011], [4989, 3011], [4990, 3010], [5002, 3010], [5002, 3013], [5003, 3014], [5003, 3018], [5004, 3019], [5004, 3028], [5003, 3029], [5003, 3036], [4997, 3042], [4995, 3042], [4986, 3047]]
3180	[[3661, 3106], [3655, 3111], [3651, 3112], [3650, 3113], [3648, 3113], [3647, 3114], [3645, 3114], [3642, 3117], [3639, 3113], [3635, 3111], [3632, 3108], [3629, 3107], [3624, 3103], [3624, 3095], [3625, 3094], [3625, 3091], [3626, 3090], [3626, 3086], [3628, 3084], [3630, 3085], [3633, 3085], [3634, 3084], [3646, 3084], [3647, 3085], [3651, 3085], [3655, 3087], [3662, 3096], [3662, 3104], [3661, 3106]]
3181	[[1854, 3114], [1851, 3116], [1848, 3116], [1846, 3117], [1845, 3116], [1841, 3115], [1837, 3112], [1836, 3109], [1834, 3106], [1833, 3106], [1831, 3108], [1830, 3107], [1833, 3105], [1836, 3105], [1846, 3112], [1854, 3114]]
3182	[[3576, 3146], [3572, 3146], [3568, 3144], [3565, 3142], [3563, 3138], [3561, 3130], [3559, 3127], [3558, 3121], [3557, 3120], [3557, 3116], [3558, 3115], [3558, 3113], [3561, 3107], [3564, 3104], [3566, 3104], [3567, 3103], [3581, 3103], [3582, 3104], [3585, 3104], [3592, 3109], [3593, 3109], [3595, 3115], [3595, 3118], [3594, 3119], [3594, 3124], [3593, 3125], [3593, 3127], [3592, 3128], [3592, 3130], [3591, 3131], [3590, 3135], [3584, 3142], [3576, 3146]]
3183	[[3888, 3146], [3882, 3143], [3878, 3138], [3878, 3131], [3879, 3130], [3879, 3128], [3890, 3115], [3890, 3114], [3895, 3109], [3899, 3107], [3901, 3107], [3902, 3106], [3906, 3107], [3908, 3108], [3913, 3114], [3913, 3116], [3914, 3117], [3914, 3123], [3915, 3124], [3914, 3134], [3911, 3138], [3911, 3139], [3909, 3141], [3902, 3145], [3899, 3145], [3898, 3146], [3888, 3146]]
3184	[[5653, 3167], [5645, 3159], [5643, 3155], [5643, 3152], [5642, 3151], [5642, 3142], [5643, 3141], [5643, 3138], [5644, 3137], [5645, 3132], [5646, 3130], [5651, 3125], [5653, 3124], [5655, 3124], [5656, 3123], [5664, 3123], [5665, 3124], [5668, 3124], [5670, 3125], [5674, 3130], [5675, 3134], [5676, 3135], [5676, 3138], [5677, 3139], [5677, 3141], [5676, 3142], [5676, 3146], [5675, 3147], [5674, 3152], [5672, 3154], [5670, 3158], [5666, 3162], [5665, 3165], [5663, 3166], [5653, 3167]]
3185	[[1638, 3140], [1638, 3141], [1638, 3141], [1637, 3141], [1638, 3140]]
3186	[[3328, 3239], [3320, 3235], [3319, 3234], [3316, 3231], [3316, 3229], [3315, 3228], [3315, 3224], [3314, 3223], [3314, 3218], [3315, 3217], [3316, 3207], [3317, 3206], [3317, 3204], [3318, 3203], [3318, 3201], [3320, 3197], [3323, 3194], [3323, 3193], [3328, 3189], [3330, 3188], [3335, 3188], [3336, 3189], [3338, 3189], [3342, 3191], [3345, 3196], [3345, 3198], [3346, 3199], [3346, 3217], [3345, 3218], [3345, 3222], [3341, 3229], [3333, 3237], [3329, 3238], [3328, 3239]]
3187	[[4003, 3251], [3996, 3251], [3994, 3250], [3991, 3248], [3987, 3241], [3985, 3232], [3983, 3229], [3983, 3227], [3980, 3221], [3981, 3214], [3984, 3211], [3984, 3210], [3987, 3208], [3991, 3208], [3992, 3207], [3993, 3208], [3996, 3208], [4002, 3211], [4004, 3211], [4006, 3218], [4008, 3220], [4009, 3223], [4011, 3225], [4013, 3229], [4013, 3232], [4012, 3233], [4012, 3239], [4011, 3240], [4011, 3242], [4009, 3244], [4008, 3247], [4003, 3251]]
3188	[[3740, 3267], [3734, 3267], [3733, 3266], [3729, 3266], [3728, 3265], [3722, 3264], [3719, 3261], [3718, 3261], [3716, 3259], [3713, 3258], [3711, 3257], [3711, 3255], [3709, 3251], [3709, 3246], [3710, 3245], [3710, 3237], [3709, 3236], [3709, 3234], [3711, 3231], [3711, 3228], [3713, 3226], [3715, 3226], [3716, 3225], [3720, 3224], [3722, 3222], [3724, 3222], [3729, 3218], [3732, 3217], [3735, 3214], [3739, 3214], [3743, 3216], [3748, 3221], [3752, 3223], [3755, 3227], [3756, 3231], [3759, 3235], [3759, 3245], [3758, 3246], [3758, 3248], [3755, 3254], [3753, 3256], [3753, 3257], [3746, 3264], [3740, 3267]]
3189	[[5581, 3245], [5581, 3245], [5579, 3244], [5580, 3243], [5581, 3245]]
3190	[[2043, 3275], [2039, 3275], [2036, 3273], [2031, 3272], [2028, 3268], [2028, 3266], [2025, 3261], [2025, 3252], [2027, 3249], [2027, 3246], [2028, 3245], [2028, 3239], [2029, 3238], [2029, 3236], [2031, 3232], [2035, 3229], [2045, 3229], [2046, 3230], [2053, 3231], [2052, 3235], [2051, 3236], [2051, 3239], [2050, 3240], [2050, 3263], [2049, 3264], [2049, 3266], [2048, 3267], [2048, 3269], [2046, 3273], [2043, 3275]]
3191	[[1493, 3279], [1491, 3277], [1492, 3276], [1491, 3275], [1489, 3273], [1489, 3272], [1490, 3271], [1491, 3272], [1491, 3271], [1489, 3269], [1488, 3270], [1487, 3270], [1484, 3264], [1484, 3260], [1486, 3258], [1488, 3258], [1491, 3254], [1493, 3255], [1493, 3254], [1494, 3253], [1495, 3254], [1496, 3252], [1498, 3252], [1499, 3253], [1501, 3252], [1503, 3253], [1504, 3255], [1503, 3256], [1506, 3258], [1504, 3259], [1506, 3260], [1505, 3261], [1506, 3262], [1505, 3263], [1506, 3264], [1506, 3266], [1505, 3267], [1505, 3269], [1503, 3270], [1504, 3271], [1498, 3277], [1497, 3277], [1495, 3279], [1493, 3279]]
3192	[[1495, 3254], [1495, 3252], [1495, 3254]]
3193	[[6057, 3294], [6049, 3293], [6045, 3290], [6044, 3290], [6039, 3286], [6036, 3280], [6036, 3276], [6035, 3275], [6035, 3270], [6036, 3269], [6036, 3264], [6037, 3263], [6037, 3261], [6039, 3259], [6040, 3256], [6043, 3253], [6049, 3250], [6055, 3250], [6056, 3251], [6060, 3252], [6067, 3261], [6067, 3286], [6061, 3292], [6057, 3294]]
3194	[[4112, 3289], [4109, 3288], [4108, 3284], [4105, 3280], [4105, 3279], [4097, 3271], [4100, 3265], [4106, 3259], [4108, 3258], [4114, 3259], [4122, 3263], [4126, 3270], [4126, 3272], [4121, 3276], [4120, 3276], [4116, 3280], [4116, 3282], [4113, 3288], [4112, 3289]]
3195	[[4620, 3305], [4612, 3305], [4608, 3303], [4604, 3300], [4601, 3294], [4601, 3291], [4600, 3290], [4600, 3277], [4602, 3273], [4609, 3265], [4615, 3262], [4623, 3262], [4627, 3264], [4629, 3267], [4630, 3271], [4631, 3272], [4632, 3281], [4633, 3282], [4633, 3290], [4632, 3291], [4631, 3296], [4626, 3302], [4620, 3305]]
3196	[[1448, 3318], [1446, 3317], [1439, 3311], [1438, 3309], [1437, 3303], [1436, 3302], [1436, 3295], [1441, 3284], [1447, 3278], [1454, 3276], [1455, 3280], [1458, 3283], [1458, 3284], [1462, 3287], [1463, 3287], [1466, 3290], [1467, 3291], [1468, 3293], [1468, 3301], [1467, 3302], [1467, 3304], [1465, 3308], [1460, 3314], [1454, 3317], [1448, 3318]]
3197	[[5004, 3319], [4994, 3319], [4993, 3318], [4990, 3318], [4989, 3317], [4985, 3316], [4981, 3313], [4979, 3309], [4979, 3307], [4978, 3306], [4978, 3303], [4977, 3302], [4977, 3293], [4991, 3277], [4997, 3274], [5005, 3274], [5009, 3276], [5013, 3281], [5013, 3283], [5017, 3291], [5017, 3306], [5016, 3307], [5016, 3309], [5015, 3311], [5009, 3317], [5005, 3318], [5004, 3319]]
3198	[[4661, 3345], [4658, 3343], [4655, 3343], [4650, 3338], [4650, 3324], [4656, 3313], [4661, 3308], [4665, 3307], [4666, 3306], [4669, 3306], [4670, 3307], [4672, 3307], [4677, 3313], [4680, 3319], [4680, 3322], [4681, 3323], [4680, 3334], [4681, 3335], [4680, 3336], [4661, 3345]]
3199	[[3378, 3352], [3377, 3351], [3367, 3351], [3360, 3347], [3357, 3344], [3357, 3342], [3356, 3341], [3356, 3337], [3357, 3336], [3357, 3334], [3360, 3330], [3360, 3329], [3367, 3324], [3374, 3324], [3380, 3327], [3385, 3334], [3385, 3337], [3383, 3340], [3382, 3345], [3379, 3351], [3378, 3352]]
3200	[[1964, 3331], [1962, 3331], [1957, 3334], [1949, 3335], [1948, 3336], [1945, 3336], [1939, 3333], [1937, 3328], [1932, 3322], [1932, 3318], [1938, 3306], [1937, 3300], [1939, 3298], [1943, 3299], [1949, 3303], [1954, 3313], [1956, 3315], [1956, 3317], [1964, 3326], [1965, 3330], [1964, 3331]]
